Record;Event;Archive;Author/sender;Recipient;Date of writing;Start point;Date of receipt;End point;Summary;Language;Related images or documents;Other Events;Link;Analytic tags;Private notes
M-1600-HU-0396;1600 Huaynaputina Eruption;Seville, Archivo General de Indias, Lima, 111, Cartas y expedientes de varios cabildos seculares del distrito de la Audiencia de Lima;Cabildo secular of Arequipa;Consejo de Indias;1602;Arequipa;;Madrid;The members of the Cabildo praise the efforts of the corregidor Juan Hurtado de Mendoça, especially during the emergency management, and wish that he be rewarded by the King;Spanish;M-1600-HU-0393 / 1600 Huaynaputina Eruption / After a brief summary of the phenomena linked to the Eruption and their consequences, the members of the Cabildo praise the efforts of the corregidor Juan Hurtado de Mendoça and wish that he be rewarded by the King (Very similar to);;;;
M-1600-HU-0397;1600 Huaynaputina Eruption;Seville, Archivo General de Indias, Lima, 111, Cartas y expedientes de varios cabildos seculares del distrito de la Audiencia de Lima;Cabildo secular of Arequipa;Consejo de Indias;1602;Arequipa;;Madrid;Several pleas to the King in support of abbot Martin de Unsunolo. Among the others, the members of the Cabildo praise the abbot's habits and actions in the service of the faith and the church of Arequipa, and ask the king to give them annuities to compensate him for the goods lost due to the Eruption.;Spanish;;;;;
M-1600-HU-0398;1600 Huaynaputina Eruption;Seville, Archivo General de Indias, Lima, 2, Consultas originales del Consejo, exp. 283;Consejo de Indias;Philip III;1604;Valladolid;;Valladolid;The Council summarises several reports sent by the Viceroy in 1601 and 1602, in which the lasting consequences of the Eruption on the Arequipa territory and the request made by the vecinos for tax exemptions are reported. The Council proposes to the Sovereign to approve the exemption already granted by the Viceroy, but in case of new claims asks the Viceroy to report again on the state of the city;Spanish;;;;;
M-1600-HU-0399;1600 Huaynaputina Eruption;Seville, Archivo General de Indias, Lima, 2, Consultas originales del Consejo, exp. 449;Consejo de Indias;Philip III;108;Madrid;;Madrid;Following a petition by the female Monasterio de Nuestra Señora de los Remedios de la Orden de Santo Domingo, originally founded in Arequipa and relocated in Cuzco after the Eruption. The nuns ask for annuities to be granted to them, since the monastery's properties located in the Arequipa area are all unproductive due to the Eruption;;;;;;
M-1600-HU-039A;1600 Huaynaputina Eruption;Seville, Archivo General de Indias, Lima, 111, Cartas y expedientes de varios cabildos seculares del distrito de la Audiencia de Lima;Cabildo secular of Arequipa;Consejo de Indias;1606;Arequipa;;Madrid;The Arequipa cabildo requests that the city be made an Episcopal see, because the rents from its lands are taken from the bishop of Cuzco. if it becomes an episcopal see, the rents could be used to rebuild the religious buildings damaged by the recent Eruption and Earthquake;Spanish;;1604 Arica Earthquake;;;
M-1600-HU-039B;1600 Huaynaputina Eruption;Seville, Archivo General de Indias, Lima, 111, Cartas y expedientes de varios cabildos seculares del distrito de la Audiencia de Lima;Farfán de los Godos, Antonio (Arequipa's Procurator);Consejo de Indias;1621;Arequipa;;Madrid;The procurator's plea, accompanied by a letter from the Cabildo of Arequipa, recalls the recent calamities and in particular the damage caused to the main church, which will have to house the new bishop, and requests a subsidy from the sovereign in order to rebuild it;Spanish;;1604 Arica Earthquake;;;
M-1600-HU-064F;1600 Huaynaputina Eruption;Copenhaguen, Royal Danish Library , GKS 2232 4°;Poma de Ayala, Felipe Guaman;;1616;;;;Nueva corónica y buen gobierno. In volume 2, p. 416, the chronicler refers to the destruction of Arequipa by the Eruption of the Huaynaputina volcano as a result of divine punishment. The people who managed to save themselves did so thanks to their prayers addressed to the Virgin, the saints and the angels. According to Poma de Ayala, Arequipa was devastated by fire, but in one of the images of that city and Arica that his work includes (volume 2, pp. 397 and 399) , he also refers to the ash that for days prevented seeing the sky in both cities.;Spanish;"I-1600-HU-0653 / 1600 Huaynaputina Eruption / The city of Arica buried by the ashes of Huaynaputina after the Eruption of 1600 (This document includes); I-1600-HU-0656 / 1600 Huaynaputina Eruption / The city of Arequipa buried by the ashes of Huaynaputina after the Eruption of 1600 (This document includes)";;"Vol. 1: https://archive.org/details/guaman-poma-de-ayala-felipe.-nueva-coronica.-tomo-i-ocr-1980
Vol. 2: https://archive.org/details/guaman-poma-de-ayala-felipe.-nueva-coronica.-tomo-ii-ocr-1980/page/396/mode/2up?q=arequipa&view=theater";;
M-1600-HU-0662;1600 Huaynaputina Eruption;Vatican City, Biblioteca Apostolica Vaticana, Barb. Lat. 3584;Vázquez de Espinosa, Antonio;;1628;;;;The author, on p. 469, states that the ash from the Eruption spread over 200 leagues and reached the ships that were sailing. Vázquez de Espinosa claims that at the time of writing there was still a lot of ash for more than 150 leagues, which he himself had seen. According to witnesses, many incandescent pumice stones fell into the Tambo river and ended up devastating farms and their livestock. When the river flowed into the sea, it ended up cooking the fish and, according to the author, it was thanks to God that their corpses did not cause a plague. The ash rain lasted seven days, prevented the sun from being seen and caused many houses to fall and burn down. The earth was scorched by the ash, which prevented it from producing fruit for a long time, as it does today.Vázquez de Espinosa's account includes the report of the soldier Pedro de Vivar (pp. 470-474) who relates the evolution of the effects of the Eruption on Arequipa. According to Pedro de Vivar, in the first days, the population did not know that the rain of ash that plunged the city into darkness had been caused by the Eruption of the volcano. Although some already suspected that it might have been caused by the neighbouring volcano, at first, the population considered other possibilities: that it had been caused by the sea or that it was the end of the world. Vivar's account goes into detail on the processions that took place, in which various images were exhibited, such as those of Christ, Santa Marta (advocate for the Earthquakes in Arequipa), San Jacinto, San Francisco, Nuestra Señora de Copacabana, del Rosario, de Gracia and de la Consolación, as well as various relics. The soldier details the reaction of the Indians: some offered human sacrifices to the volcano, which Vivar identifies as the devil, and others decided to hang themselves, convinced by the devil. Likewise, the author of the account also points out the prominence of the religious orders in the organised religious rituals, specifically the Society of Jesus, the Dominicans (such as the prior Domingo Peres) and the Augustinians (the prior Diego Gutierres stands out). He recalls the effects on the Tambo river, transformed into a river of fire that cooked the fish once it flowed into the sea.;Spanish;;"1575 Valdivia Earthquake;1582 Arequipa Earthquake;1586 Lima Earthquake;1606 Momotombo Eruption;1619 Trujillo Earthquake";https://repository.si.edu/handle/10088/23742;;
M-1600-HU-06ED;1600 Huaynaputina Eruption;Oviedo, Biblioteca Universitaria, M-215;Ocaña, Diego de;;1695;;;;The manuscript has been entitled a posteriori 'Relación del viaje de fray Diego de Ocaña por el Nuevo Mundo (1599-1605)'.In the report, the friar states that although he did not witness the disaster, he heard the noise it generated even though he was many leagues away from the city of Arequipa. He describes day by day the rain of ash and fire caused by the Eruption of the volcano, as well as the behaviour of the population, who initially did not know that the Huaynaputina volcano was the cause of these phenomena. He focuses on the processions of images (of Our Lady of Consolación, Santa Marta and the Blessed Sacrament), the destruction of crops, water sources and the indigenous villages near the volcano (Ornate and Puquiña). It was only thanks to the arrival of a Spaniard from the village of Ornate that the population of Arequipa learned that the cause of the phenomenology was the Eruption of the volcano.  Diego de Ocaña claims to have written the report in the convent of San Francisco de Arequipa thanks to the testimonies of several witnesses of the event.;Spanish;;;;SENSORIALITÀ E MATERIALITÀ→Sensazioni uditive;
M-1600-HU-06F8;1600 Huaynaputina Eruption;Seville, Biblioteca de la Universidad de Sevilla, A 331/102;Cobo, Bernabé;;1653;;;;"The disaster is told by the jesuit on pages 96-101 (vol. 1, f from Francisco Mateos' edition). Cobo, who was in Lima at the time of the Eruption, describes in detail some of the phenomena that occurred during the disaster in and around the city of Arequipa. In particular, his initial explanation of the geology of the place, specifying the volcanoes present in the area; the details of the evolution of the sound and visual sensations that accompanied the phenomenon (noises, lack of light, colour of the sky, etc.); the human damages (destruction of indigenous villages) and material damages caused to houses and crops, which amounted to 10 million pesos; the effects on the landscape and environment (change in the course of the Tambo river, crumbling of hills, death of livestock and fish, etc.); the reactions of the indigenous and Spanish populations: the former tended to return to their idolatrous practices, eating meat during Lent, drinking to the point of drunkenness and hanging themselves to avoid a painful death; the latter sticking to Christian practices of communion and penance, processions and prayers.";Spanish;;;"Francisco Mateos' edition:
Vol. 1: https://archive.org/details/historia-del-nuevo-mundo-vol-1/page/n1/mode/2up
Vol. 2: https://archive.org/details/historia-del-nuevo-mundo-vol-2/page/1/mode/2up 

Manuscript: https://archive.org/details/A331002/page/n9/mod";;
M-1600-HU-074B;1600 Huaynaputina Eruption;Arequipa, Archivo Municipal, Lib. 8 de Cabildos, f. 312v Published in V.M. BARRIGA, Los terremotos en Arequipa, 1951;Cabildo secular of Arequipa;;1600;Arequipa;;;Resolutions of the City Council regarding the ruin of the City due to the Earthquake of 19 February, and that information be prepared to be sent to His Majesty and to the Viceroy and to ask them for mercy;Spanish;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1600-HU-074C;1600 Huaynaputina Eruption;Arequipa, Archivo Municipal, Lib. 8 de Cabildos, f. 313v Published in V.M. BARRIGA, Los terremotos en Arequipa, 1951;Cabildo secular of Arequipa;;1600;Arequipa;;;The Cabildo receives several petitions, and once the information on the ruin of the City haa been gathered, two procurators are appointed, one before the Viceroy and the other before His Majesty;Spanish;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1600-HU-07BF;1600 Huaynaputina Eruption;Rome, Archivum Romanum Societatis Jesu, Peru 19, ff. 70 et seq.;Unknown (He was a Jesuit);Unknown (It's mentioned as V. Reverencia')';1600;Arequipa;;Unknown;The letter is from a Jesuit from the school in Arequipa who gives a day-by-day account of the Eruption of the Omate volcano (Huaynaputina): from Friday 18 February to Saturday 26 February. For each of the days, the author refers to the ash rain, the thunderstorm with lightning and thunder, the Earthquakes and the darkness both day and night experienced by the inhabitants of Arequipa. He also dwells on the processions and sermons given by the Society of Jesus, the Augustinians and the Dominicans, and on the behaviour and emotions of the population (confessions, penitence, terror, sadness, etc.). Only at the end of the letter, which must have been written on different days, does the author mention that news has arrived that it might be about a volcano near the town of Omate. The anonymous Jesuit also focuses on the material damage caused by the Eruption and its effects on other localities more or less distant from Arequipa.;Spanish;;;https://archive.org/details/Mhsi120;SENSORIALITÀ E MATERIALITÀ→Contrasto visuale tra luce e oscurità;
M-1600-HU-07C3;1600 Huaynaputina Eruption;Rome, Archivum Romanum Societatis Jesu, Peru 19, ff. 96r-97v;Lira, Gonzalo de;Acquaviva, Claudio;1601;Arequipa;;Rome;Gonzalo de Lira highlights the assistance of the Society of Jesus to the poor, prisoners and Indians affected by famine after the Eruption of Huaynaputina in February 1600. He asked the bishop of Cuzco, Antonio de Raya, for help in supplying food.;Spanish;;;https://archive.org/details/Mhsi120;;
M-1600-HU-07EA;1600 Huaynaputina Eruption;Paris, Bibliothèque Nationale de France, ms. Esp. 389;Mexía Fernangil, Diego;Borja y Aragón, Francisco de;1615;;;;Title: Égloga del Dios Pan al Sanctísimo Sacramento;Spanish;;;;;
M-1600-HU-08E1;1600 Huaynaputina Eruption;Rome, Archivum Romanum Societatis Jesu, Perú 12, ff. 188-226v;Cabredo, Rodrigo de;Acquaviva, Claudio;1601;Lima;;Rome;Cabredo, in his annual letter to the General, recounts the events of the last year in the college of Arequipa and dwells on the effects of the Eruption on the population. Among them, the help given by the Jesuits to the population, the penitences and processions organised, and the consequences on agriculture and geography. He describes the natural causes of the Eruption, as well as its empirical effects (types of thunder, mudslides, landslides, etc.). Special attention is given to the indigenous peoples and their sorcerers, in particular to the way in which those who continued to practise their cults reacted. He also refers to how their diabolical divinities would have decided to punish those Indians who had abandoned their religion to embrace Christian;Spanish;M-1600-HU-0929 / 1600 Huaynaputina Eruption / The manuscript containing the account of the college of Arequipa for the year 1600 is the second part of an anonymous History of the Society of Jesus in Peru. The description of the college of Arequipa for 1600 narrates the Eruption of Huaynaputina in February of that year and describes, with slight variations, many of the events referred to in Rodrigo de Cabredo's letter of 30 April 1601 (present in this database).  (Very similar to);;https://archive.org/details/Mhsi120;SENSORIALITÀ E MATERIALITÀ→Contrasto visuale tra luce e oscurità;
M-1600-HU-08E4;1600 Huaynaputina Eruption;Rome, Archivum Romanum Societatis Jesu, Perù 12, ff. 228-259v;Cabredo, Rodrigo de;Acquaviva, Claudio;1602;Lima;;Rome;Cabredo informs the General that the harmful effects of the Eruption continue on the crops of Arequipa. He assures him that the preaching of the Jesuits has attributed the cause of the disaster to God's punishment and that its cessation will only come with the collaboration between secular and ecclesiastical justice in the denunciation of sinners and the exiling of the scandalous. But the hand of the devil would have prevented this collaboration from taking place. The devil himself was the cause of the destruction of the Indians who a few days before the Eruption were going to mass to obey the call of their priest. Cabredo also refers to the commemorations held on the day of the disaster (fasting and blood procession) as well as the declaration of San Gennaro as patron saint of the city. The Jesuit prefect was building a church to this saint that the bishop of Cuzco had decided to transform into a parish. Finally, Cabredo claims that the ashes from the Eruption have reached Nueva España, where they have destroyed the cocoa crop, and Tucumán, where they are said to have affected the cotton crop.;Spanish;;;https://archive.org/details/Mhsi120;INTERPRETAZIONE→Punizione per i peccati degli uomini;
